cgpa,iq,placement
7.86,93.5,1
7.6,125.8,1
5.95,88.5,0
6.55,90.9,0
7.16,93.3,1
6.15,81.8,0
8.37,66.9,0
4.6,96.5,0
6.22,102,1
6.49,99.2,1
4.16,97.8,0
5.6,100.6,1
7.63,115.3,1
7.03,97.1,1
8.57,91.4,1
8.55,95.8,1
7.43,108.7,0
7.31,121.2,1
7.07,90.6,1
4.34,101.5,0
5.61,105.1,0
7.1,85.1,0
7.62,100.3,0
7.29,78,0
6.11,73.5,0
7.94,105.5,1
8.48,94.2,1
7.94,103,1
7.99,99.7,0
6.44,85.4,0
8.08,99.3,0
7.15,81.5,0
7.51,120.9,1
7.37,79.7,1
6.88,97.1,1
6.14,84.4,0
6.92,108.6,0
7.99,95,0
6.56,92.2,1
7.89,112.8,1
7.74,100.4,1
6.7,107.7,1
8.39,85.3,1
6.64,78.9,1
8.51,101.6,1
7.43,95.2,1
6.98,109.4,1
6.11,98.8,0
6.91,103.1,1
6.8,75.6,1
5.74,128.3,1
6.78,97.5,1
6.2,110.5,0
7.59,87.5,0
8.31,104.6,1
5.77,80.5,0
8.71,106.8,1
6.87,94.7,0
6.02,100.4,1
7.76,110.5,1
6.55,81.5,0
6.92,89.7,1
6.6,106.9,1
6.18,131.5,0
7.72,97.9,1
6.71,108.9,0
5.56,98.4,1
7.55,129.1,1
5.79,73.8,1
5.85,101.4,1
8.19,75.6,1
5.8,62.4,0
4.68,104.5,0
7.62,102.1,1
6.7,95.7,0
6.78,98.4,1
6.69,145,1
7.23,96.1,1
6.25,107.7,0
8.48,90.3,1
5.52,104.4,1
7.44,96.4,1
7.64,93.8,1
6.24,127.3,1
5.98,117.7,1
8.02,102.1,0
6.01,65.4,0
6.39,94.6,0
7.89,140.5,1
7.03,96.5,0
5.2,116.5,0
8.75,121.6,1
6.47,103.3,1
6.6,87.4,0
7.26,63.5,0
7.63,110.3,1
8.96,87.8,1
5.34,102.6,0
7.83,81.3,1
7.74,96,0
6.86,100.5,1
7.79,104,1
7.93,83.3,0
5.62,118,1
8.75,91,1
5.44,74.9,1
5.86,98.4,0
6.74,100.5,0
8.92,102.4,0
6.69,120.4,0
6.97,96.5,1
8.43,98.2,1
6.7,83.5,0
5.82,112.3,0
6.58,102.8,0
8.37,93.7,1
7.07,71.4,0
8.93,121.7,1
7.74,81.6,0
6.36,91.1,1
7.05,105.4,0
6.15,82.1,0
6.33,77.6,1
10,68.1,1
8.02,110.8,1
7.86,91.8,1
6.38,143.9,1
8.57,85.1,0
8.1,86.2,1
8.88,91.5,1
8.83,103.6,1
5.52,92.9,0
5.89,109.2,0
6,85.3,0
6.06,79.3,0
7.32,73,0
6.43,66.6,0
9.07,92.2,1
8.9,95.5,1
6.99,90.5,0
8.96,118.7,1
8.49,118.4,1
6.55,95,1
4.99,73.1,0
6.78,91.5,0
6.36,91,0
7.21,90.1,1
7.09,89.5,1
7.06,90.2,1
7.52,94.2,1
5.79,90.5,0
7.41,103.1,0
6.56,105.4,1
7.2,86.3,0
7.96,119.1,1
5.78,85.3,0
6.72,75.7,1
6.88,105.7,0
6.49,87.7,0
7.9,104.8,1
6.28,63.9,0
6.44,120.9,1
6.29,110.1,0
8.09,77.5,1
6.51,77.8,1
7.46,125.1,0
8.98,88.9,1
6.93,87.5,1
8.11,66,1
8.67,94.7,1
8.03,96.6,1
6.98,110.7,1
7.64,79,0
5.71,77.2,1
6.22,106.8,1
6.4,115.1,1
9.24,76.4,1
6.19,116.2,0
6.17,100.6,0
5.96,116.4,1
7.56,98.9,1
7.14,62.2,1
8.09,97.7,1
7.67,115.9,0
5.62,86.6,0
6.19,94.2,0
8.37,97.4,1
6.8,60,0
8.19,125.1,1
6.85,86.5,0
6.03,107.6,1
6.7,98.7,0
6.03,118.9,1
6.43,106.1,1
7.2,96.5,1
7.51,86.6,0
5.41,112,0
6.98,71.9,0
6.41,109.7,0
6.35,83.5,0
7.13,118.8,1
6.45,102.4,1
8.38,109.7,1
8.19,101.2,1
8.18,73.7,1
6.51,87.1,0
6.04,110.1,0
7.08,102.5,1
6.85,117.7,1
6.39,106,1
5.82,85.5,0
6.96,88.1,1
6.6,101.5,1
7.69,65.3,0
7.67,125.1,1
8.1,106.6,1
5.74,118.4,1
7.4,76.3,0
6.27,118.7,1
5.78,133.5,1
6.57,80.2,0
8.07,111.6,1
6.63,100,0
8.57,76.8,1
7.55,107.4,1
6.61,112.5,1
8.16,91,1
7.45,117.5,0
6.07,75,0
8.86,77.6,1
7.26,102,0
7.02,100.4,0
6.14,89.3,0
8.18,112.1,1
7.52,108,1
7.63,112.9,1
6.49,98.2,0
7.83,109,1
7.91,93.3,1
6.33,130.8,1
5.58,87.8,0
7.58,131.6,1
5.43,100.5,0
7.15,79.4,1
6.55,120.5,1
8.22,101.9,1
6.61,112.8,0
8.11,118.4,1
6.49,105.1,0
8,91.1,1
9.06,114.6,1
5.93,100,0
7.29,110.3,1
9.75,67.7,1
7.07,106.7,1
7.06,90.4,1
7.79,124.8,1
7.04,109.3,0
5.29,103.6,0
8.13,107.3,1
5,85,0
6.58,124.3,1
8.21,129.9,1
6.64,105.9,1
6.31,123.9,1
7.88,91.5,1
6.15,88,0
5.78,100.6,0
7.27,106.5,1
6.82,94.1,1
5.76,108.1,0
7.64,104.6,1
7.46,85,1
6.64,107.8,0
6.71,113,0
7.47,102.6,0
8.19,117.3,1
6.72,81.7,1
7.65,107,1
7.57,82.4,0
7.88,83.3,1
7.04,90.5,0
6.09,85.9,0
6.54,91.8,1
7.34,96.8,1
8.82,112.6,1
6.52,95.2,1
7.8,76.2,1
6.67,117.1,1
7.11,87.4,0
8.52,99.1,1
7.76,106.7,1
5.76,103,1
6.43,116.4,0
8.26,107.2,1
7.14,87.1,0
5.85,132.7,1
6.18,102.9,0
7.7,97.8,1
7.99,114.5,1
7.02,103.7,1
9.48,106,1
7.82,137.4,1
6.76,95.9,0
6.18,95.2,1
6.03,101.7,1
7.34,116.1,1
6.51,77.4,1
8.67,70.5,1
8.47,91.2,1
7.63,75.5,0
5.82,93.6,1
6.33,107.5,1
8.26,86.6,1
6.44,78.6,1
8.12,101,1
7.47,112.9,1
7.05,74.6,0
6.3,112.3,1
6.91,112.3,1
7.19,114.3,1
8.03,118.3,1
6.11,133,1
6.74,94.7,1
7.04,101.6,1
7.66,93.8,0
6.09,100,0
5.68,123,1
7.67,79.8,1
5.48,87.1,1
8.28,120.7,1
6.84,115.3,1
5.45,94.6,0
6.52,112.8,1
7.38,105.1,1
6.47,122.5,1
7.02,101.1,0
7.74,115.4,1
6.8,139.6,1
6.06,109,1
6.7,100.7,0
8.41,110.8,1
8.69,94.5,0
4.98,135.8,1
8.09,102.7,0
7.25,95.9,1
7.92,87.5,0
6.45,116.5,0
5.23,113,1
7.58,92.5,1
6.06,108.6,0
5.61,77.4,1
5.68,102.8,0
7.6,106.8,1
7.14,125.6,1
7.78,88.4,0
7.67,80.8,0
6.58,86.6,1
6.93,80,0
6.49,120,0
6.79,123.2,1
6.03,104.8,0
7.39,118.3,1
8.08,102,1
6.18,98.6,0
8.28,95,1
7.11,95.3,1
7.24,76.8,0
5.3,104,0
5.19,99.4,0
7.14,111.2,1
7.79,101.4,0
6.33,97.6,0
8.67,86.9,0
7.73,101.1,0
6.09,111.1,1
7.03,82.8,1
9.48,101.3,1
5.76,103.5,0
7.53,89.2,1
6.68,91.2,0
7.71,103.5,1
8.27,83,1
6.61,105.2,1
8.12,86.6,1
9.22,115.9,1
7.07,135.1,1
7.78,87.1,1
6.41,108,0
7.02,89.1,1
6.82,115.6,1
7.8,81,0
8.2,107.2,1
6.89,86.9,0
8.53,96.9,1
8.53,84.5,1
7.85,112.3,1
6.48,87.4,0
6.39,108.3,0
6.19,94.8,0
7.95,98.3,1
5.79,102.2,1
7.68,88.6,1
5.92,103.2,1
7.82,123,1
7.02,88.3,0
8.33,117.6,1
8.14,122.5,1
8.44,87.8,1
8.46,78.2,1
7.14,104.5,0
5.84,91.8,0
5.95,128,0
4.91,100.5,0
5.92,88,1
7.07,82.8,1
6.44,116.3,1
6.82,91.4,1
7.49,100.7,0
6.7,114.3,0
5.88,92.7,0
6.95,99.3,1
6.1,99.8,1
6.73,110.2,1
8.34,108.9,1
6.73,96.7,0
8.77,101,1
8.43,94.4,0
6.42,77.8,0
5.89,103.9,0
6.95,128.4,1
8.15,86.7,1
6.51,88.4,0
7.91,86.9,1
8.21,110.9,1
6.23,106.7,1
6.32,97.6,1
7.71,86.2,1
7.15,101.4,1
6.31,76.5,1
6.65,102.2,0
6.93,113.1,1
5.44,81.2,0
7.77,77,0
6.52,123.7,1
4.22,90.8,1
6.98,117,1
6.26,97.7,0
8.69,97.6,1
6.41,106.6,0
5.9,86.7,1
7.51,102,1
6.34,94.3,0
6.22,80.2,1
7.51,105.1,1
5.96,96.1,1
5.54,97.6,1
8.73,81.8,1
7.58,123.9,1
6.74,113.2,1
7,114.5,1
7.51,95.4,1
7.97,74.1,1
6.24,129.3,1
7.37,99.1,1
6.49,88.8,0
6.81,106.3,0
7.16,117.5,0
6.99,99.7,1
7.74,119.2,1
7.49,116.2,1
5.49,83.9,0
5.64,89.9,0
6.63,114.4,0
8.83,60,1
6.15,97.8,0
6.79,78.5,1
6.46,92.9,0
6.45,95.5,1
7.18,94.6,0
8.4,91.7,1
7.46,83.5,0
6.2,134.4,0
9.75,128,1
7.08,82.6,1
6.42,123.7,1
8.41,94,1
6.53,101.9,0
8.66,99.1,1
6.13,90.1,0
8.43,114.8,1
7.2,101.9,1
8.29,92.9,1
8.9,80.4,1
5.87,86.6,0
8.28,75.4,1
5.59,100.2,0
5.95,82.1,0
6.2,96,0
7.5,120.6,0
7.03,118,1
6.83,99.5,0
7.15,98.7,1
7.59,128.2,1
7.67,107.8,0
8.09,95.1,1
8.82,78.6,1
6.98,105.9,1
6.48,112.4,0
7.61,90.5,1
5.86,104.4,1
6.32,94.5,1
8,97.2,1
6.88,62.7,0
5.79,96.7,0
5.51,114.5,0
7.05,90.5,0
8.14,100.8,1
8.13,88.7,1
7.11,105.4,1
9.01,96.8,1
6.9,85.9,0
6.86,120,1
4.43,113.9,0
6.55,90.9,1
7.85,107.5,1
8.56,108.1,1
6.17,109.6,0
7.46,74.6,0
8.05,115.1,1
7.01,91.5,0
4.72,94.6,0
7.25,139.6,1
7.76,104.5,1
6.05,94.2,0
6.75,66.9,0
5.84,120.8,1
4.43,79.8,0
8.03,84.9,0
7,95,0
8.6,121.2,1
7.86,111.6,1
6.65,97.6,0
6.92,104.6,0
7.57,91,0
7.97,102.1,0
7.32,101.1,1
8.11,114.5,1
6.7,114.5,1
6,107.4,0
6.94,94.6,1
7.21,111.1,1
5.8,98.6,1
5.66,83.8,0
7.45,94,1
6.59,101.3,0
6.83,113.7,1
6.64,97.2,0
8.52,81.9,0
8.26,100.9,1
5.76,101.7,0
6.47,102.8,1
7.85,113.8,1
7.6,115.3,1
6.96,91.1,0
5.86,90.8,0
6.32,84.4,0
6.48,110.5,1
7.28,121.7,1
8.7,95.3,1
6.31,96.4,0
5.97,122,1
6.89,107.6,1
8.03,106.5,1
5.55,82.1,1
8.45,110.2,1
6.83,86.1,1
6.27,83,0
5.4,94.8,0
7.71,91.2,1
6.83,96.7,1
7.17,78.4,0
6.1,114.4,1
6.68,116.9,1
6.51,70.8,0
6.9,114.7,1
6.33,87.8,1
5.47,112.9,1
9.73,99,1
5.64,100.4,0
7.18,97.2,1
5.23,118.2,0
5,81.4,0
7.1,109.1,1
7.17,116.5,1
8.26,110.7,1
7.4,134.9,1
6.85,92.1,0
6.05,114.4,1
8.5,98.4,1
7.93,118.5,1
5.75,99.9,1
7.04,94.2,1
7.14,119.6,1
6.65,92.6,0
7.77,78.8,1
7.83,92.2,0
6.81,109.3,1
6.72,120.9,1
8.5,101.7,1
7.93,119.8,1
7.07,79.6,0
5.37,93.4,1
7.34,95.7,1
7.7,98.3,0
4.25,101.3,0
7.25,110.4,1
6.58,93.3,0
6.78,102.1,0
6.09,99.3,1
6.85,86.1,1
8.39,98.3,1
6.55,97.8,0
7.97,97.5,1
6.19,100.5,0
7.76,101.1,0
7,93.5,0
7.35,119.1,1
7.01,82.5,0
7.64,89.2,1
4.43,141.7,1
5.58,84.4,0
7.42,79.7,0
4.96,111,0
6.47,68.8,0
6.95,96.5,1
6.17,132.2,0
6.31,76.8,0
7.27,70.3,0
8.01,77.5,1
6.04,113.5,0
6.42,116.9,1
6.27,92.3,0
4.58,110.2,0
7.14,120.9,0
7.93,126.8,1
8.02,96.3,0
6.13,65.5,0
5.75,87.7,1
7.02,93.6,1
7.83,96.1,1
7.15,97.2,1
7.29,116.8,1
8.14,119.1,1
6.26,97.4,0
6.78,116.5,1
8.63,105.4,1
6.8,101,1
5.73,113.6,1
6.33,101.1,0
6.06,130.9,0
7.36,78.4,1
6.1,92.3,0
7.27,98.1,1
6.26,106.6,1
4.88,119,0
7.31,99.6,1
7.15,78.7,0
7.52,112.6,0
6.33,111.3,1
6.22,70.9,0
7.4,99.9,0
8.52,76.1,1
7.01,90,0
7.42,86.5,1
6.68,112.1,1
5.46,101.8,0
7.97,80.7,1
7.91,113.2,1
7.71,78.5,0
6.82,105,1
7.6,87.8,0
7.89,94.5,1
8.62,107.6,1
7.99,107.8,0
7.06,120.1,1
5.69,98.8,0
7.16,104.6,1
7.26,93.4,0
7.71,102.7,1
8.35,106.6,1
6.9,98.5,0
9.1,72.9,1
5.24,105,0
7.42,105.5,1
6.2,89.8,0
5.09,80.7,1
6.8,122.1,1
5.54,107.4,0
6.84,96.6,1
7.03,82.9,1
8.12,87.7,1
5.49,119.5,1
7.91,102.1,1
7.1,91.7,1
8.03,107.6,1
6.57,87.8,1
5.67,122.5,0
5.78,120.3,0
5.71,93,0
7.48,90.6,1
8.48,60.7,0
6.44,77.8,0
7.63,79.9,1
5.48,102,0
7.18,95.1,1
7.67,79.8,1
5.55,95.8,0
6.8,107.6,1
7.72,107.9,1
4.07,71.5,0
8.34,98.1,1
7.35,79.2,0
7.72,113.5,1
6.59,111.8,0
5.28,86.5,0
7.53,88.5,0
6.92,93.1,0
7.03,66.2,0
8.09,105,1
7.76,95.9,1
8.92,114.6,1
7.15,83.5,1
6.31,90.7,1
6.81,77.4,0
7.42,84.9,1
8.02,82.3,1
5.53,114.9,0
7.01,89.5,0
8.61,101.9,1
6.76,94.3,0
7.93,81,1
7.49,97.5,0
7.96,109,1
6.19,81.9,1
6.19,112.1,1
7.02,87.3,0
5.47,92.8,0
6.73,108,1
7.25,90,1
8.78,100.6,1
7.4,95.3,0
7.63,101.9,1
8.16,64.3,0
6.04,72.6,1
6.83,109.2,0
9.43,115.6,1
6.92,86.3,1
8.12,96.3,1
7.96,104.4,1
5.52,110.4,0
7.31,69.6,1
7.15,86.7,0
7.33,95,1
6.25,110.5,1
5.88,137.5,1
6.52,96.6,0
6.9,78.9,0
8.18,106,1
8.82,119.8,1
8.4,101.6,1
7.86,86.4,1
6,114.4,0
6.59,110,1
7.21,84.6,0
6.37,105.7,0
7.58,115,0
7.72,117.7,1
7.54,99,1
8.03,94.6,1
6.1,118.4,0
7.93,81.8,1
6.3,106.6,0
6.06,79.4,0
7.53,116,1
8.22,96.1,1
7.49,119,1
7.02,107.4,1
7.31,81.7,1
7.14,121.4,1
5.87,123.3,0
5.76,113.2,1
6.92,88.6,0
7.08,95.4,1
7.01,102.2,1
7.68,89.4,0
6.78,125.4,1
7.56,102.2,1
6.86,60,0
8.82,105.1,1
7.08,94.8,1
9.34,98.9,1
7.35,94.5,1
6.79,112.1,1
6.1,116.8,1
5.56,104.2,0
6.01,94.9,0
6.12,99.4,0
7.39,100.3,1
6.47,88,0
7.19,108.7,1
8.28,106.9,1
6.91,123.1,1
9.08,118.8,1
5.82,89.7,0
6.85,112.3,1
6.46,85.7,1
7.94,110.4,1
4.76,92.3,0
5.56,84.7,1
6.89,104.2,1
8.55,60,0
7.23,73.7,1
5.65,97.3,0
5.8,101.2,0
8.67,94.5,0
6.38,76.3,0
6.06,87.7,1
8.48,105.9,0
8.01,108.7,1
8.27,99.8,1
6.05,117.4,1
5.47,106,0
7.13,88.8,0
7.34,95.8,0
7.36,79,0
8.48,98.4,1
5.27,116.7,0
7.86,110.3,1
5.9,121,1
7.86,95.5,1
6.53,120.2,1
6.19,97.1,0
6.39,122.1,1
5.55,99.7,1
7.04,110.6,0
6.23,122.1,1
7.79,97.1,1
7.64,103.3,1
8.69,119.3,1
7.37,98,0
7.52,80.2,1
8.4,132.1,1
6.37,93,0
5.51,102.4,0
7.2,117.3,1
5.58,90.9,0
9.45,84.9,1
8.46,103.8,1
9.16,73.1,1
7.06,95.7,1
7.55,103.7,1
6.54,96,1
7.88,76.8,0
5.78,123.9,1
4.46,101.6,0
6.21,121.5,0
5.54,96.1,0
8.48,86.8,1
8.82,104,1
5.6,96.8,0
8.29,82.3,0
7.95,122,0
5.43,90.7,0
6.61,72.4,1
6.42,119.9,1
7.75,92.4,1
5.77,90.9,0
6.9,73.5,1
6.31,126.1,1
7.47,80.7,0
6.78,100.9,1
6.46,113.7,0
6.79,106.3,0
9.04,99.1,1
6.58,74.5,0
5.96,87.9,1
7.58,102.8,1
6.86,88.2,0
5.58,103.1,1
9.23,110.2,1
6.65,114.4,1
6.62,81.6,0
7.16,132.9,1
8.73,111.5,1
5.32,100,0
7.28,116.3,0
9.09,135.5,1
7.13,78.4,1
5.76,96.6,0
6.38,64.3,0
7.21,102.9,1
8.33,105.5,0
6.66,99.4,0
7.83,90.2,0
5.56,69.3,0
5.56,105.6,0
6.52,121.8,0
8.44,91.1,1
7.07,106.6,1
7.29,76.5,0
7.28,106.9,0
8.11,94.1,1
6.39,88.6,0
7.69,88.6,1
6.17,94.1,0
8.98,105.7,1
6.2,80.3,0
6.12,94,0
7.55,99.4,1
7.08,83.5,1
7.33,126.9,1
7.23,87.2,1
5.91,90,0
8.61,85.3,1
7.89,127,1
8.36,108.3,1
6.47,86,0
7.42,116.6,1
7.2,103,1
8.13,103.9,1
8.16,94.8,1
7.19,88.8,1
5.48,105.1,0
8.78,91.8,1
7.56,127.3,1
6.39,81,0
7.41,123,1
5.49,98.3,0
8.06,104.5,1
5.53,112.5,0
6.78,90.5,0
7.24,113,1
8.04,60,0
7.11,89.2,0
7.63,86.1,0
6.97,81.2,0
6.97,96.8,0
7.09,105.8,1
6.81,110.5,1
5.31,103.6,0
6.23,90,0
7.24,105.5,1
6.75,101.9,1
6.84,114,0
6.68,111.7,1
6.14,100.5,1
6.51,86.5,0
6.69,90.2,1
7.01,91.8,1
7.39,95.3,0
6.82,104,0
5.97,110.7,1
5.6,99.2,0
9.6,100.2,0
5.87,102.1,0
6.48,92.3,0
7.52,86.1,0
7.36,73.7,0
7.52,89.6,0
6.56,107.1,0
7.24,89.5,0
7.06,96.4,1
6.69,107,0
7.25,107.8,0
8.06,83.8,1
6.98,115,1
6.98,116.9,1
8.07,83.1,1
7.96,87.6,1
8.58,117.9,1
5.24,97.8,0
7.91,66.7,1
7.6,79,1
6.11,96.3,1
7.25,82.6,1
8.05,93.8,1
6.17,100.5,0
7.44,121.9,1
7.87,95.6,1
5.93,116.1,0
6.86,121.4,1
7.3,121.5,1
6.2,104.3,1
6.12,70.6,0
6.86,106.9,1
7.8,115.7,0
7.64,98.8,1
6.14,126.2,1
7.65,112.9,1
6.16,108.5,0
5.39,116.3,0
6.63,105,1
8.12,62.6,1
7.66,92.5,1
7,118,1
6.58,87.9,1
6.61,96.6,0
7.11,84.3,0
5.93,126.8,1
6.65,125.2,1
6.78,86.7,0
5.65,102.2,0
6.16,89.8,1
7.41,109.2,1
7.01,107.6,0
6.69,112.2,1
6.09,105,1
8.58,144,1
6.16,84.6,0
7.25,74.3,1
6.51,94.1,0
7.04,76.5,1
7.46,77.6,0
5.63,85,0
6.99,86.2,0
8.19,85.7,1
8.76,107.8,1
6.87,92.4,1
7.04,97.3,0
9.21,113.4,1
8.13,88.5,1
6.38,96,1
6.38,105.5,0
7.96,70.9,1
5.99,64.2,0
8.09,105.2,1
7.33,107.4,1
7.52,131,1
6.74,102.4,0
6.37,112.3,1
8.46,97.1,1
6.75,104.5,1
6.59,125,1
6.92,68.1,0
7.19,106.2,1
5.97,132,1
6.44,104.2,1
6.38,124.8,1
7.85,90.6,1
6.11,99.5,0
5.24,100.5,0
5.03,66.7,0
5.53,82.5,1
8.36,83.5,1
7.02,112.3,0
7.5,113.1,1
7.54,104.9,1
7.06,112.4,1
6.93,97.5,0
8.04,118,1
7.15,100.1,1
8.4,100.9,1
7.62,96,1
6.38,110.3,0
6.5,93.7,0
6.27,114.6,1
8.22,83,1
6.59,83.5,1
6.2,110.3,0
7.32,98.7,1
6.9,93.2,1
7.29,113.4,1
8.89,90.9,0
7.91,97,0
7.03,121,1
5.59,123.1,0
6.5,123.6,0
7.71,95.8,0
5.83,118.5,1
9.14,85.8,0
7.01,86.4,0
7.05,64.7,0
6.33,125.1,1
7.5,87,1
5.84,98.1,0
9.16,86.3,1
8.32,110.4,1
7.98,94.4,1
5.61,80.4,0
7.21,106.6,0
8.21,78.5,1
7.59,87.4,0
6,68.4,0
6.35,78.6,0
6.55,102.7,0
6.4,70.5,0
8.53,77.8,1
5.08,100,0
7.66,91.8,0
5.71,129.9,0
6.04,127.5,1
4.99,87,0
6.45,108.4,1
8.51,111.2,1
7.26,91,0
5.8,77.6,0
8.02,99.8,1
8.23,97.4,1
7.1,93.5,0
9.03,106.6,1
7.82,88.7,0
7.68,82.7,0
6.2,101.6,1
7.63,105.8,1
7.22,82.4,0
7.52,113.9,1
6.32,73.4,0
7.13,91.3,1
6.18,96.1,0
4.85,90.5,0
8,91.5,1
5.5,128.1,0
7.11,87.2,0
7.33,136.6,0
7.33,106.6,1
6.72,101.4,1
7.27,107.1,0
7.47,137.9,1
7.73,85.1,0
8.73,83.2,1
7.23,88.7,1
7.06,100.5,1
6.09,74.1,0
7.44,100.3,1
7.67,125.4,1
6.81,102.3,1
7.54,95.6,0
6.71,90.7,0
7.67,113.5,1
7.91,87.6,1
7.9,127.7,1
7.12,129,1
5.96,103.9,1
6.39,99.8,0
7.6,115.5,1
9.45,116.4,1
6.66,87.9,0
7.46,92.1,0
6.44,80.2,0
6.03,106.1,1
6.32,110,1
4.92,79.8,0
8.35,93.2,1
4.77,79.8,0
6.74,86.5,0
5.82,108.3,0
6.12,89,0
8.38,95.5,1
7.2,75.6,0
6.03,102.8,0
6.41,99.3,1
6.23,89.1,0
6.96,97.2,0
7.17,102.7,0
8.9,87.8,0
5.08,77.9,0
6.97,127.1,1
6.68,90.5,1
7.95,98.5,1
7.35,115.2,0
7.59,145,1
7.35,81.3,0
6.07,106.7,1
8.21,89.4,1
7.8,91.9,1
7.92,89.2,1
8.26,83.1,1
7.42,99.4,1
8.48,77.9,1
7.38,114.2,1
6.78,100.8,1
6.99,106.3,0
6.98,93,1
6.48,94.5,0
8.63,104.3,1
7.3,82.5,1
7.09,94.6,1
7.39,87.1,1
9.98,86.6,1
5.87,68.4,0
6.15,120.1,1
5.62,89.7,0
6.77,117.5,0
7.25,116,1
6.53,80.7,0
6.46,83.7,0
7.14,138.4,1
6.5,126.3,1
7.31,99.5,0
8.11,103.9,1
7.68,90.5,1
7.88,106.5,1
8.09,89.2,1
7.28,69.5,0
6.84,80.2,0
6.23,100.3,0
6.61,83,0
6.48,99,0
7.73,83.9,1
7.35,88.3,0
7.7,112.8,1
5.84,103.7,0
8.43,99.9,1
6.57,113.2,1
5.9,107.2,0
6.56,121.7,1
9.48,93.1,1
6.61,93.6,1
6.67,80.5,0
6.81,93.6,0
6.85,114.5,1
6.22,119.5,0
7.14,114.4,1
8.08,73.1,1
7.31,116.2,1
5.89,72.4,0
6.66,113.5,1
6.45,94.5,1
7.05,110.5,1
8.33,80,0
6.85,117.6,0
6.91,78,1
8.78,90,1
7.88,85,1
7.57,73.7,1
8.96,101.4,1
7.49,127.1,1
5.01,140,0
7.83,101.5,1
5.41,116.8,0
7.45,103.5,1
5.29,107.5,0
6.53,94.9,0
6.64,102.9,1
6.23,108.1,1
6.65,91.3,1
8.03,98.8,1
6.29,99.1,1
7.55,112.4,1
6.03,84,0
6.81,99.2,1
7.32,128.7,1
6,117.5,1
5.69,120.2,1
7.49,100.4,0
8.12,104.8,1
6.92,115,1
6.54,123.4,0
7.16,70.7,0
7.06,80.3,1
7.24,119.6,1
4.47,95.8,0
5.93,89.9,0
6.15,81.2,0
7.15,91.7,1
7.19,79,0
7.64,131.4,1
7.26,99.7,1
5.7,99.1,0
8.45,108.8,1
8.27,114.4,1
5.74,114.2,1
7.33,116.1,0
6.4,90.5,0
7.14,95.5,0
8.05,111.5,1
9.13,92.1,1
7.75,99.9,1
7.29,106,0
6.66,111.8,1
7.18,73.3,0
8.36,110.7,1
6.96,96.5,0
6.11,110.6,0
5.38,111.7,1
7.51,124.1,1
7.25,120.3,1
6.35,120.2,1
8.03,121.7,1
6.58,104.4,1
6.87,100.5,0
6.98,113.1,0
6.65,111,1
7.24,95.4,1
8.15,106.1,1
5.86,99.5,0
7.49,87.2,0
7.17,119.4,1
7.15,100.8,1
7.87,130.7,1
7.05,75.6,0
7.48,91.6,0
7.72,100.5,0
6.5,117.1,1
7.3,106,1
6.75,104.7,1
6.87,83.1,0
6.68,82.6,1
7.47,104.8,1
7.08,79.5,0
7.39,92,1
6.98,107.5,1
5.4,85.3,0
7.03,124.1,1
7.06,118.4,1
7.24,76.4,0
6.41,86,1
5.8,65.7,0
7.62,88.3,0
6.73,111.5,1
7.17,93.8,0
6.72,106.9,1
6.99,77.2,1
6.55,112,1
6.03,91.7,0
7.47,100.2,1
6.4,98.6,1
7.16,80.9,0
7.41,82.7,0
6.41,114.5,1
5.8,106,0
9.43,115.8,1
6.47,104.9,0
7.62,102.1,1
8.94,74.1,1
7.79,95.9,0
6.7,99.6,0
6.93,129.3,1
6.17,110.3,1
7.88,123,1
7.57,109,1
6.49,89.3,0
5.96,101.8,0
5.68,103.5,0
7.99,85.9,1
7.12,94.2,1
7.21,96.9,1
6.18,124.1,0
5.54,68.8,0
7.96,118.1,1
7.04,85.9,0
7.91,79.4,0
6.61,117.7,1
6.76,111,1
7.71,118.8,1
7.73,112,1
7.8,130.9,1
6.7,108.4,1
7.61,97.7,1
8.11,105.1,1
6.9,118.7,0
6.49,88.3,1
8.34,90.2,1
6.35,95.4,1
7.63,68.4,0
6.94,102.1,1
5.16,71.7,0
8.13,100.8,1
4.24,113,0
5.02,92.8,0
7.53,125.2,1
7.53,78.1,1
6.36,117.9,0
7.15,110.1,1
4.47,74.3,0
7.71,140.7,1
7.25,99,1
6.95,86.8,0
7.02,78.9,1
7.49,96.7,1
6.97,98.1,1
5.13,101.5,0
9.2,95.5,1
8.2,109.5,1
5.72,94.2,0
6.65,71,0
6.76,97.8,0
8.08,64.5,0
4.84,105.3,0
6.5,85.3,0
5.24,102.5,0
6.71,119.7,1
6.53,85.8,1
7.08,115.9,1
6.4,93.5,0
6.25,126.3,1
7.62,94.5,1
7.45,87.4,1
7.55,110.3,1
6.82,93.5,0
6.43,87.4,0
6.88,92.8,1
7.5,99.3,1
4.82,120.1,0
7.39,71,0
7.31,100.3,1
7.06,109.4,1
6.85,102.9,1
4.43,119.6,0
6.56,98.9,1
8.79,97.2,1
7.01,108.9,1
6.69,101.5,0
7.02,94.1,0
7.35,107.7,0
7.66,90.2,1
6.77,90.8,1
7.42,92.1,0
8.68,120.3,1
8.01,60,0
9.34,105.9,0
6.34,100.5,1
8.68,74.8,1
6.21,104.6,0
7.35,107.1,1
7.73,108.8,1
6.49,60.2,0
7.09,120.5,1
7.91,88.9,1
6.29,110.3,1
8.67,111.1,1
5.62,86.8,1
8.94,109.9,1
